Date,Close,Volume
,KHC,KHC
2015-07-06,48.088287353515625,3809700
2015-07-07,49.18899154663086,5794300
2015-07-08,49.69651794433594,4276600
2015-07-09,49.30105209350586,4267100
2015-07-10,50.95540237426758,4983000
2015-07-13,51.95722961425781,9078900
2015-07-14,51.41019058227539,18746100
2015-07-15,50.5599250793457,6330500
2015-07-16,51.90449905395508,5634100
2015-07-17,52.484519958496094,6100900
2015-07-20,52.80088806152344,10284500
2015-07-21,52.873390197753906,6088600
2015-07-22,51.83200454711914,5201200
2015-07-23,50.93594741821289,2975400
2015-07-24,50.7169189453125,3116000
2015-07-27,51.36074447631836,5774300
2015-07-28,51.984657287597656,1895900
2015-07-29,51.7125244140625,2278600
2015-07-30,52.575401306152344,3247000
2015-07-31,52.74797821044922,2685500
2015-08-03,53.3453369140625,2681800
2015-08-04,52.97364807128906,2429600
2015-08-05,53.418365478515625,4324300
2015-08-06,52.94045639038086,3708600
2015-08-07,52.07758331298828,3274100
2015-08-10,52.30990982055664,3252300
2015-08-11,51.75234603881836,3889100
2015-08-12,50.90277099609375,3688800
2015-08-13,50.43811798095703,2917500
2015-08-14,50.723548889160156,2572800
2015-08-17,50.31203079223633,2260300
2015-08-18,49.90715026855469,2009700
2015-08-19,49.63500213623047,3025700
2015-08-20,49.283203125,2207000
2015-08-21,47.968997955322266,5564500
2015-08-24,47.039756774902344,9844600
2015-08-25,46.60166931152344,4423400
2015-08-26,49.05754470825195,5356300
2015-08-27,49.90049743652344,5937800
2015-08-28,49.575260162353516,2150100
2015-08-31,48.22785568237305,2688400
2015-09-01,46.54194259643555,4671400
2015-09-02,47.83622360229492,2986500
2015-09-03,47.895992279052734,2595300
2015-09-04,46.84062194824219,2997000
2015-09-08,49.16374206542969,4450700
2015-09-09,47.902610778808594,2936400
2015-09-10,47.895992279052734,3619700
2015-09-11,48.95798873901367,2146700
2015-09-14,49.48233413696289,2927400
2015-09-15,50.039886474609375,3393300
2015-09-16,50.69035720825195,2302800
2015-09-17,50.73019027709961,3142600
2015-09-18,50.073081970214844,7231700
2015-09-21,49.91378402709961,3256300
2015-09-22,49.323036193847656,2628700
2015-09-23,48.6592903137207,3713200
2015-09-24,48.40042495727539,4416100
2015-09-25,48.685855865478516,3517000
2015-09-28,46.45565414428711,5006600
2015-09-29,45.93129348754883,3870900
2015-09-30,46.84727096557617,3132800
2015-10-01,47.01319122314453,2519700
2015-10-02,47.3981819152832,2593100
2015-10-05,47.94908905029297,6323500
2015-10-06,48.10175704956055,2760200
2015-10-07,48.55309295654297,2325200
2015-10-08,49.40269088745117,2239700
2015-10-09,49.37614059448242,2938100
2015-10-12,48.931419372558594,2081100
2015-10-13,48.70575714111328,2147500
2015-10-14,48.96461486816406,1956800
2015-10-15,49.92705154418945,2135700
2015-10-16,51.367374420166016,3435200
2015-10-19,50.975772857666016,1951900
2015-10-20,51.02223587036133,1922100
2015-10-21,51.141719818115234,2370100
2015-10-22,53.059932708740234,3951700
2015-10-23,51.758995056152344,3179000
2015-10-26,50.98239517211914,2563800
2015-10-27,51.22136306762695,2435200
2015-10-28,52.555503845214844,2382000
2015-10-29,52.203704833984375,1788500
2015-10-30,51.75234603881836,2053000
2015-11-02,51.95148468017578,1536500
2015-11-03,50.73019027709961,4489800
2015-11-04,50.325294494628906,2630400
2015-11-05,50.05979537963867,3347200
2015-11-06,47.796424865722656,8819900
2015-11-09,47.285343170166016,4231000
2015-11-10,47.842872619628906,3470400
2015-11-11,47.8628044128418,3537300
2015-11-12,47.43793869018555,3931500
2015-11-13,47.350948333740234,3008000
2015-11-16,47.94308853149414,2398400
2015-11-17,47.805931091308594,4247400
2015-11-18,48.565330505371094,3780200
2015-11-19,49.07048034667969,2828700
2015-11-20,49.27790069580078,4003200
2015-11-23,49.55892562866211,2706000
2015-11-24,49.8265495300293,2863900
2015-11-25,49.940311431884766,2384100
2015-11-27,49.92023468017578,777300
2015-11-30,49.30467224121094,4200100
2015-12-01,49.8265495300293,3749300
2015-12-02,48.869754791259766,2568600
2015-12-03,47.812618255615234,3019000
2015-12-04,48.32111358642578,4495900
2015-12-07,47.792537689208984,3323600
2015-12-08,47.85945129394531,4519800
2015-12-09,47.43793869018555,3940800
2015-12-10,47.39777374267578,2733700
2015-12-11,46.62834167480469,3756000
2015-12-14,47.48811721801758,3881600
2015-12-15,48.18061447143555,4168700
2015-12-16,48.84970474243164,2176900
2015-12-17,48.12040328979492,2402700
2015-12-18,47.28403091430664,6568300
2015-12-21,48.15086364746094,5466900
2015-12-22,49.196434020996094,5053300
2015-12-23,50.26226043701172,4193400
2015-12-24,49.8912467956543,1962500
2015-12-28,49.52698516845703,5421800
2015-12-29,50.383689880371094,4350900
2015-12-30,49.749603271484375,1779900
2015-12-31,49.08176803588867,1857100
2016-01-04,49.04129409790039,5209400
2016-01-05,49.506744384765625,3858200
2016-01-06,49.601192474365234,3294700
2016-01-07,48.50164794921875,4050300
2016-01-08,48.015953063964844,3092100
2016-01-11,48.75122833251953,3329000
2016-01-12,49.398826599121094,2924600
2016-01-13,47.76636505126953,3448500
2016-01-14,47.71914291381836,4610600
2016-01-15,46.680294036865234,6551200
2016-01-19,47.33462142944336,5107100
2016-01-20,48.00920486450195,4607000
2016-01-21,49.277400970458984,6208200
2016-01-22,50.18131637573242,3111700
2016-01-25,49.938480377197266,4123100
2016-01-26,51.25388717651367,3851300
2016-01-27,51.24714279174805,5348200
2016-01-28,51.37531661987305,3542400
2016-01-29,52.657005310058594,4508200
2016-02-01,51.94871139526367,3564200
2016-02-02,51.24714279174805,5631600
2016-02-03,50.51860809326172,6239700
2016-02-04,50.019432067871094,7077100
2016-02-05,49.09526062011719,9351600
2016-02-08,48.042938232421875,4704600
2016-02-09,48.23854446411133,4616900
2016-02-10,48.64329528808594,2520100
2016-02-11,48.19132614135742,3041500
2016-02-12,48.515140533447266,2985800
2016-02-16,48.77821350097656,3852100
2016-02-17,50.08013916015625,3628100
2016-02-18,49.54721450805664,2755200
2016-02-19,49.59443283081055,4333500
2016-02-22,49.46625900268555,2916700
2016-02-23,49.12223815917969,2805600
2016-02-24,49.236934661865234,3526500
2016-02-25,50.565834045410156,4962300
2016-02-26,52.50858688354492,10319700
2016-02-29,51.95542907714844,4885500
2016-03-01,52.38717269897461,5445500
2016-03-02,52.272491455078125,5075800
2016-03-03,52.19154739379883,3239900
2016-03-04,52.076847076416016,3677800
2016-03-07,51.60466384887695,2574800
2016-03-08,51.4630012512207,2783700
2016-03-09,51.692359924316406,2631300
2016-03-10,51.415794372558594,2107200
2016-03-11,51.90822219848633,2342700
2016-03-14,52.326446533203125,2278300
2016-03-15,52.46812438964844,2924700
2016-03-16,53.028785705566406,3400000
2016-03-17,53.01519775390625,4506000
2016-03-18,52.53947830200195,9081000
2016-03-21,52.05015182495117,3203400
2016-03-22,51.9482307434082,2615600
2016-03-23,52.19967269897461,2295800
2016-03-24,51.96181869506836,3356700
2016-03-28,52.84529113769531,3581800
2016-03-29,53.55207443237305,3907400
2016-03-30,53.62002182006836,3339900
2016-03-31,53.388946533203125,3400300
2016-04-01,53.742366790771484,3418200
2016-04-04,53.586036682128906,3495200
2016-04-05,53.01519775390625,2679600
2016-04-06,53.2530517578125,2421900
2016-04-07,52.66860580444336,3216400
2016-04-08,53.327796936035156,2139000
2016-04-11,52.94723892211914,2894800
2016-04-12,53.232666015625,2348300
2016-04-13,52.60064697265625,3246400
2016-04-14,52.44432830810547,3150500
2016-04-15,53.04237747192383,3042200
2016-04-18,53.23945617675781,2207300
2016-04-19,53.212284088134766,2591200
2016-04-20,52.954017639160156,1867400
2016-04-21,52.152122497558594,2110700
2016-04-22,53.07634735107422,2409800
2016-04-25,53.504512786865234,2323800
2016-04-26,53.48410415649414,2315700
2016-04-27,53.75594711303711,2249600
2016-04-28,53.2530517578125,1962600
2016-04-29,53.05595779418945,3208700
2016-05-02,54.04137420654297,3700700
2016-05-03,53.47052001953125,2508200
2016-05-04,54.35399627685547,4687000
2016-05-05,56.3859748840332,8629300
2016-05-06,57.08596420288086,3993600
2016-05-09,57.26264190673828,3272300
2016-05-10,58.54029846191406,3593700
2016-05-11,57.90147018432617,2824500
2016-05-12,58.67620849609375,2427500
2016-05-13,57.85388946533203,2857300
2016-05-16,58.35681915283203,2061900
2016-05-17,55.83552169799805,7395100
2016-05-18,55.169517517089844,8695600
2016-05-19,56.40636444091797,3932800
2016-05-20,56.01221466064453,2720100
2016-05-23,56.277252197265625,1996900
2016-05-24,57.23549270629883,2385600
2016-05-25,57.66313552856445,2563100
2016-05-26,57.34838104248047,2424000
2016-05-27,57.54680633544922,1272800
2016-05-31,56.92412567138672,3943700
2016-06-01,57.444175720214844,1955400
2016-06-02,58.01211166381836,2207200
2016-06-03,58.36793518066406,3031400
2016-06-06,58.155826568603516,2551900
2016-06-07,57.99158477783203,2454400
2016-06-08,58.285804748535156,1757200
2016-06-09,58.5869140625,2098600
2016-06-10,58.395294189453125,2118000
2016-06-13,58.12843322753906,2790400
2016-06-14,58.080535888671875,2637500
2016-06-15,58.05317306518555,2967400
2016-06-16,58.354248046875,2333400
2016-06-17,58.039466857910156,5526500
2016-06-20,58.5047721862793,2854100
2016-06-21,58.634803771972656,1953700
2016-06-22,58.306339263916016,1961400
2016-06-23,59.1000862121582,2452200
2016-06-24,57.293643951416016,11942100
2016-06-27,57.2252197265625,3458500
2016-06-28,58.005279541015625,3569400
2016-06-29,58.91535186767578,3348300
2016-06-30,60.54389953613281,5571200
2016-07-01,60.37969207763672,2551300
2016-07-05,60.7218132019043,3320400
2016-07-06,61.40609359741211,3331700
2016-07-07,61.11183166503906,2525600
2016-07-08,61.481346130371094,3703300
2016-07-11,61.4744873046875,2860500
2016-07-12,60.0786018371582,4362900
2016-07-13,60.913394927978516,2702400
2016-07-14,60.44809341430664,3457800
2016-07-15,60.803932189941406,2311700
2016-07-18,60.96815490722656,1769400
2016-07-19,60.87919998168945,1751700
2016-07-20,60.33176040649414,2229500
2016-07-21,59.96910858154297,2081100
2016-07-22,60.324951171875,2022900
2016-07-25,60.496009826660156,1447400
2016-07-26,59.572235107421875,1553100
2016-07-27,58.5937385559082,3931700
2016-07-28,58.819549560546875,2190300
2016-07-29,59.11378860473633,1778900
2016-08-01,58.826393127441406,2778500
2016-08-02,58.265289306640625,2832300
2016-08-03,58.09423065185547,2491500
2016-08-04,58.532142639160156,3221800
2016-08-05,60.75601577758789,5106200
2016-08-08,60.72865676879883,2428000
2016-08-09,61.4334602355957,2275800
2016-08-10,61.13920593261719,1423100
2016-08-11,61.2007942199707,2588800
2016-08-12,61.28290939331055,1539100
2016-08-15,60.9544563293457,1661000
2016-08-16,60.872344970703125,2259300
2016-08-17,61.1802864074707,1832700
2016-08-18,61.419776916503906,1823000
2016-08-19,61.52925109863281,1694900
2016-08-22,61.5634651184082,2092800
2016-08-23,61.2213249206543,2020000
2016-08-24,61.27643585205078,2581200
2016-08-25,61.241981506347656,1825900
2016-08-26,60.73908615112305,1863600
2016-08-29,61.01466369628906,1685100
2016-08-30,60.601318359375,1841500
2016-08-31,61.64842987060547,2696400
2016-09-01,61.64157485961914,2215500
2016-09-02,61.731109619140625,2062100
2016-09-06,61.82067108154297,1786400
2016-09-07,61.85511779785156,3344800
2016-09-08,61.441768646240234,2191600
2016-09-09,59.22356033325195,3837900
2016-09-12,61.00775909423828,3015000
2016-09-13,60.80799102783203,2579800
2016-09-14,60.401546478271484,1898400
2016-09-15,61.427978515625,1912600
2016-09-16,61.269554138183594,4476800
2016-09-19,59.912445068359375,4032400
2016-09-20,60.01577377319336,3018400
2016-09-21,60.559993743896484,2592400
2016-09-22,61.345340728759766,1516800
2016-09-23,61.19375228881836,1467000
2016-09-26,60.98710250854492,1487400
2016-09-27,61.46934509277344,1530300
2016-09-28,61.68976974487305,1628700
2016-09-29,61.01466369628906,1411800
2016-09-30,61.66221237182617,2499200
2016-10-03,61.36598587036133,1857900
2016-10-04,60.635780334472656,1940500
2016-10-05,60.194889068603516,1910900
2016-10-06,60.270668029785156,1172000
2016-10-07,60.20867156982422,1723500
2016-10-10,60.9664421081543,2012500
2016-10-11,60.09844207763672,2508700
2016-10-12,60.02957534790039,3072600
2016-10-13,59.967552185058594,2861900
2016-10-14,60.98710250854492,2388900
2016-10-17,61.19375228881836,2208400
2016-10-18,61.26264953613281,2740000
2016-10-19,60.67709732055664,2721000
2016-10-20,60.59444046020508,2662100
2016-10-21,60.5668830871582,2086600
2016-10-24,61.248897552490234,1744500
2016-10-25,60.86998748779297,3220100
2016-10-26,60.67709732055664,1513400
2016-10-27,60.40843963623047,2127800
2016-10-28,60.67709732055664,1771100
2016-10-31,61.27643585205078,3577400
2016-11-01,60.87688064575195,2542700
2016-11-02,60.725337982177734,1916700
2016-11-03,59.41643524169922,5041900
2016-11-04,57.900901794433594,7825200
2016-11-07,59.26488494873047,4101100
2016-11-08,60.85620880126953,2791200
2016-11-09,58.51401138305664,5097200
2016-11-10,56.089115142822266,7643600
2016-11-11,55.9444694519043,4151100
2016-11-14,55.166019439697266,4463400
2016-11-15,55.896240234375,5723900
2016-11-16,56.764244079589844,3327200
2016-11-17,57.067344665527344,3161600
2016-11-18,56.85379409790039,2715700
2016-11-21,57.61845397949219,2508600
2016-11-22,57.928436279296875,2648000
2016-11-23,56.791786193847656,3459900
2016-11-25,57.14311599731445,1230300
2016-11-28,57.32910919189453,2642300
2016-11-29,57.866451263427734,3744600
