Date,Close,Volume
,MA,MA
2010-01-04,23.681161880493164,9321000
2010-01-05,23.611085891723633,12906000
2010-01-06,23.576942443847656,10785000
2010-01-07,23.422883987426758,11273000
2010-01-08,23.43118667602539,8635000
2010-01-11,23.045551300048828,11171000
2010-01-12,23.03263282775879,8595000
2010-01-13,23.631378173828125,8585000
2010-01-14,24.030839920043945,12433000
2010-01-15,24.23104476928711,19419000
2010-01-19,24.424779891967773,14633000
2010-01-20,24.299320220947266,10211000
2010-01-21,23.849105834960938,14131000
2010-01-22,23.230989456176758,13251000
2010-01-25,23.290035247802734,10811000
2010-01-26,22.93576431274414,11194000
2010-01-27,23.647979736328125,10066000
2010-01-28,23.013267517089844,16120000
2010-01-29,23.054784774780273,15042000
2010-02-01,23.379514694213867,9329000
2010-02-02,23.300182342529297,13404000
2010-02-03,22.840744018554688,17961000
2010-02-04,20.490978240966797,108380000
2010-02-05,20.36458969116211,58136000
2010-02-08,20.88675880432129,28165000
2010-02-09,20.614606857299805,16486000
2010-02-10,20.932889938354492,18326000
2010-02-11,21.12662696838379,12221000
2010-02-12,20.80188751220703,14838000
2010-02-16,20.785276412963867,17568000
2010-02-17,20.741928100585938,12500000
2010-02-18,20.480836868286133,17281000
2010-02-19,20.538959503173828,17620000
2010-02-22,20.6874942779541,10856000
2010-02-23,20.482681274414062,16517000
2010-02-24,20.45777130126953,15190000
2010-02-25,20.43378448486328,19896000
2010-02-26,20.699485778808594,10947000
2010-03-01,21.471668243408203,24265000
2010-03-02,21.385862350463867,13247000
2010-03-03,21.417232513427734,13620000
2010-03-04,21.495647430419922,10161000
2010-03-05,22.09900665283203,32910000
2010-03-08,22.65900421142578,29561000
2010-03-09,22.739259719848633,21849000
2010-03-10,23.027101516723633,19561000
2010-03-11,23.081533432006836,11508000
2010-03-12,23.061241149902344,8736000
2010-03-15,23.07138442993164,11262000
2010-03-16,23.003114700317383,9672000
2010-03-17,22.939468383789062,11144000
2010-03-18,22.722654342651367,7593000
2010-03-19,22.54368019104004,9801000
2010-03-22,22.794620513916016,8089000
2010-03-23,22.65715980529785,11016000
2010-03-24,22.573196411132812,7700000
2010-03-25,22.70328712463379,13145000
2010-03-26,22.717119216918945,10836000
2010-03-29,22.880407333374023,7287000
2010-03-30,23.286344528198242,12046000
2010-03-31,23.43303108215332,9333000
2010-04-01,23.427490234375,11188000
2010-04-05,23.578798294067383,7457000
2010-04-06,23.87124252319336,13992000
2010-04-07,23.59984588623047,7831000
2010-04-08,23.71246910095215,6402000
2010-04-09,23.8970890045166,4966000
2010-04-12,23.960783004760742,6537000
2010-04-13,23.86201286315918,7131000
2010-04-14,24.28940773010254,11661000
2010-04-15,24.243249893188477,6282000
2010-04-16,23.954320907592773,11495000
2010-04-19,23.751237869262695,9559000
2010-04-20,24.128782272338867,7375000
2010-04-21,24.05494499206543,5035000
